_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,VWAP,mTIMESTAMP
5e9ee0652fa7f400080ff37a,IRCTC,EQ,N,1485,1380,1410,1462.1,1458.1,1424.45,2588589,3769911232.1,1994,625,151492,INE335Y01012,2020-04-21,2020-04-20T18:30:00.000Z,2020-04-21T12:00:37.606Z,2020-04-21T12:00:37.606Z,0,1456.36,21-Apr-2020
5e9d8f01ea7d82000850dbe7,IRCTC,EQ,N,1424.45,1370,1407,1424.45,1424.45,1356.65,1180896,1669283445.2,1994,625,46307,INE335Y01012,2020-04-20,2020-04-19T18:30:00.000Z,2020-04-20T12:01:05.021Z,2020-04-20T12:01:05.021Z,0,1413.57,20-Apr-2020
5e999a5dd9a83d0008a9c199,IRCTC,EQ,N,1356.65,1308.65,1356.65,1356.65,1356.65,1292.05,1950259,2627249558.7,1994,625,67549,INE335Y01012,2020-04-17,2020-04-16T18:30:00.000Z,2020-04-17T12:00:29.895Z,2020-04-17T12:00:29.895Z,0,1347.13,17-Apr-2020
5e9848e4cd402800080decc3,IRCTC,EQ,N,1292.05,1190,1224,1292.05,1292.05,1230.55,1328033,1666096867.95,1994,625,68831,INE335Y01012,2020-04-16,2020-04-15T18:30:00.000Z,2020-04-16T12:00:36.097Z,2020-04-16T12:00:36.097Z,0,1254.56,16-Apr-2020
5e96f780d46af300089bda42,IRCTC,EQ,N,1288.8,1226.3,1226.3,1230.55,1230.05,1290.8,1503122,1887336119.75,1994,625,115265,INE335Y01012,2020-04-15,2020-04-14T18:30:00.000Z,2020-04-15T12:01:04.058Z,2020-04-15T12:01:04.058Z,0,1255.61,15-Apr-2020
5e94547f328a59000841596e,IRCTC,EQ,N,1316.55,1200.1,1259,1290.8,1295.9,1253.9,3734630,4769274916.3,1994,625,235666,INE335Y01012,2020-04-13,2020-04-12T18:30:00.000Z,2020-04-13T12:01:03.968Z,2020-04-13T12:01:03.968Z,0,1277.04,13-Apr-2020
5e8f0e809f28990008154102,IRCTC,EQ,N,1253.9,1253.9,1253.9,1253.9,1253.9,1194.2,102764,128855779.6,1994,625,4001,INE335Y01012,2020-04-09,2020-04-08T18:30:00.000Z,2020-04-09T12:01:04.686Z,2020-04-09T12:01:04.686Z,0,1253.9,09-Apr-2020
5e8dbd012b81d000080d1908,IRCTC,EQ,N,1194.2,1194.2,1194.2,1194.2,1194.2,1137.35,96331,115038480.2,1994,625,3945,INE335Y01012,2020-04-08,2020-04-07T18:30:00.000Z,2020-04-08T12:01:05.169Z,2020-04-08T12:01:05.169Z,0,1194.2,08-Apr-2020
5e8c6b80097b5b00085acdd5,IRCTC,EQ,N,1137.35,1099,1110,1137.35,1137.35,1083.2,595441,670684599.7,1994,625,23541,INE335Y01012,2020-04-07,2020-04-06T18:30:00.000Z,2020-04-07T12:01:04.657Z,2020-04-07T12:01:04.657Z,0,1126.37,07-Apr-2020
5e872564e4335f0008b362a8,IRCTC,EQ,N,1083.2,1083.2,1083.2,1083.2,1083.2,1031.65,224922,243635510.4,1994,625,4883,INE335Y01012,2020-04-03,2020-04-02T18:30:00.000Z,2020-04-03T12:00:36.936Z,2020-04-03T12:00:36.936Z,0,1083.2,03-Apr-2020
5e8482638ee873000834923d,IRCTC,EQ,N,1031.65,1031.65,1031.65,1031.65,1031.65,982.55,56186,57964286.9,1994,625,3671,INE335Y01012,2020-04-01,2020-03-31T18:30:00.000Z,2020-04-01T12:00:35.877Z,2020-04-01T12:00:35.877Z,0,1031.65,01-Apr-2020
5e833100e0c06f00088f8a26,IRCTC,EQ,N,982.55,982.55,982.55,982.55,982.55,935.8,64614,63486485.7,1994,625,3468,INE335Y01012,2020-03-31,2020-03-30T18:30:00.000Z,2020-03-31T12:01:04.527Z,2020-03-31T12:01:04.527Z,0,982.55,31-Mar-2020
5e81dfbfba9bb000080b7dab,IRCTC,EQ,N,943.85,858.15,889.9,935.8,943.85,898.95,1825236,1682520466.5,1994,625,85954,INE335Y01012,2020-03-30,2020-03-29T18:30:00.000Z,2020-03-30T12:02:07.331Z,2020-03-30T12:02:07.331Z,0,921.81,30-Mar-2020
5e7deae42fba8e000887b434,IRCTC,EQ,N,898.95,898.95,898.95,898.95,898.95,856.15,159470,143355556.5,1994,625,4700,INE335Y01012,2020-03-27,2020-03-26T18:30:00.000Z,2020-03-27T12:00:36.176Z,2020-03-27T12:00:36.176Z,0,898.95,27-Mar-2020
5e7c9980d2f6610008811120,IRCTC,EQ,N,856.15,774.65,774.65,856.15,856.15,815.4,1053226,863073280.35,1994,625,41975,INE335Y01012,2020-03-26,2020-03-25T18:30:00.000Z,2020-03-26T12:01:04.438Z,2020-03-26T12:01:04.438Z,0,819.46,26-Mar-2020
5e7b4800ada1850008e44be1,IRCTC,EQ,N,825,815.4,820.25,815.4,815.4,858.3,295503,241333433.45,1994,625,20166,INE335Y01012,2020-03-25,2020-03-24T18:30:00.000Z,2020-03-25T12:01:04.080Z,2020-03-25T12:01:04.080Z,0,816.69,25-Mar-2020
5e79f680e7b7180008a9cb0c,IRCTC,EQ,N,877.95,858.3,861,858.3,858.3,903.45,269345,231599517.1,1994,625,20313,INE335Y01012,2020-03-24,2020-03-23T18:30:00.000Z,2020-03-24T12:01:04.307Z,2020-03-24T12:01:04.307Z,0,859.86,24-Mar-2020
5e78a4e552ea370008a7bd07,IRCTC,EQ,N,903.45,903.45,903.45,903.45,903.45,951,166278,150223859.1,1994,625,16189,INE335Y01012,2020-03-23,2020-03-22T18:30:00.000Z,2020-03-23T12:00:37.258Z,2020-03-23T12:00:37.258Z,0,903.45,23-Mar-2020
5e74b063f727ea0008e5b606,IRCTC,EQ,N,1005,950.1,970.25,951,950.1,1000.1,3068377,2957133264.2,1994,625,125903,INE335Y01012,2020-03-20,2020-03-19T18:30:00.000Z,2020-03-20T12:00:35.326Z,2020-03-20T12:00:35.326Z,0,963.75,20-Mar-2020
5e735edf984da20008ffecf0,IRCTC,EQ,N,1033,1000.1,1000.1,1000.1,1000.1,1052.7,671844,677540672.5,1994,625,33661,INE335Y01012,2020-03-19,2020-03-18T18:30:00.000Z,2020-03-19T12:00:31.533Z,2020-03-19T12:00:31.533Z,0,1008.48,19-Mar-2020
5e720d668a1f0f0008bf7523,IRCTC,EQ,N,1087.95,1052.7,1076.6,1052.7,1052.7,1108.1,411932,435641500.55,1994,625,25700,INE335Y01012,2020-03-18,2020-03-17T18:30:00.000Z,2020-03-18T12:00:38.659Z,2020-03-18T12:00:38.659Z,0,1057.56,18-Mar-2020
5e70bbe3c32b4c00086b1822,IRCTC,EQ,N,1178.8,1108.1,1152,1108.1,1108.1,1166.4,1798036,2016995524.2,1994,625,84458,INE335Y01012,2020-03-17,2020-03-16T18:30:00.000Z,2020-03-17T12:00:35.276Z,2020-03-17T12:00:35.276Z,0,1121.78,17-Mar-2020
5e6f6a815de3ae0008ceb60e,IRCTC,EQ,N,1198,1166.4,1181.1,1166.4,1166.4,1227.75,1345706,1580257281.15,1994,625,67478,INE335Y01012,2020-03-16,2020-03-15T18:30:00.000Z,2020-03-16T12:01:05.142Z,2020-03-16T12:01:05.142Z,0,1174.3,16-Mar-2020
5e6b75e22901d300081cfce3,IRCTC,EQ,N,1268.8,1160.05,1160.05,1227.75,1225,1221.1,3184135,3826617559.3,1994,625,154200,INE335Y01012,2020-03-13,2020-03-12T18:30:00.000Z,2020-03-13T12:00:34.986Z,2020-03-13T12:00:34.986Z,0,1201.78,13-Mar-2020
5e6a246527e7a10008ff1bdb,IRCTC,EQ,N,1221.1,1221.1,1221.1,1221.1,1221.1,1285.35,135614,165598255.4,1994,625,15787,INE335Y01012,2020-03-12,2020-03-11T18:30:00.000Z,2020-03-12T12:00:37.610Z,2020-03-12T12:00:37.610Z,0,1221.1,12-Mar-2020
5e68d2de5def9e000876c3e5,IRCTC,EQ,N,1355.95,1226.85,1226.85,1285.35,1285,1291.4,4083929,5328650276.85,1994,625,195906,INE335Y01012,2020-03-11,2020-03-10T18:30:00.000Z,2020-03-11T12:00:30.238Z,2020-03-11T12:00:30.238Z,0,1304.79,11-Mar-2020
5e6630009fa524000822bdd2,IRCTC,EQ,N,1291.4,1291.4,1291.4,1291.4,1291.4,1359.35,135085,174448769,1994,625,15615,INE335Y01012,2020-03-09,2020-03-08T18:30:00.000Z,2020-03-09T12:01:04.435Z,2020-03-09T12:01:04.435Z,0,1291.4,09-Mar-2020
5e623b6213351a000888fc78,IRCTC,EQ,N,1359.35,1359.35,1359.35,1359.35,1359.35,1430.85,232008,315380074.8,1994,625,25759,INE335Y01012,2020-03-06,2020-03-05T18:30:00.000Z,2020-03-06T12:00:34.573Z,2020-03-06T12:00:34.573Z,0,1359.35,06-Mar-2020
5e60e9e23022d70008501ba8,IRCTC,EQ,N,1524.95,1411.1,1507,1430.85,1425,1565.4,7607334,11026195529.2,1994,625,382652,INE335Y01012,2020-03-05,2020-03-04T18:30:00.000Z,2020-03-05T12:00:34.600Z,2020-03-05T12:00:34.600Z,0,1449.42,05-Mar-2020
5e5f9862e28dc70008eec011,IRCTC,EQ,N,1765,1565.4,1752,1565.4,1565.4,1739.3,4406093,7271653214.25,1994,625,209739,INE335Y01012,2020-03-04,2020-03-03T18:30:00.000Z,2020-03-04T12:00:34.726Z,2020-03-04T12:00:34.726Z,0,1650.36,04-Mar-2020
5e5e46dd599ecf00083955af,IRCTC,EQ,N,1809,1686.55,1770,1739.3,1747.95,1723.25,4315203,7501871023.2,1994,625,218694,INE335Y01012,2020-03-03,2020-03-02T18:30:00.000Z,2020-03-03T12:00:29.478Z,2020-03-03T12:00:29.478Z,0,1738.47,03-Mar-2020
5e5cf5809e55a200083f58f4,IRCTC,EQ,N,1873.7,1636.45,1810,1723.25,1712,1743.8,4904409,8827878663.1,1994,625,237699,INE335Y01012,2020-03-02,2020-03-01T18:30:00.000Z,2020-03-02T12:01:04.120Z,2020-03-02T12:01:04.120Z,0,1799.99,02-Mar-2020
5e5900e4ce0adf0008889037,IRCTC,EQ,N,1865.9,1731.3,1842,1743.8,1743,1909.4,5090258,9119756829.9,1994,625,278642,INE335Y01012,2020-02-28,2020-02-27T18:30:00.000Z,2020-02-28T12:00:36.914Z,2020-02-28T12:00:36.914Z,0,1791.61,28-Feb-2020
5e57af64a6a62e0008780939,IRCTC,EQ,N,1970,1888.8,1967,1909.4,1905.3,1951.65,3475379,6677656544.55,1994,625,155090,INE335Y01012,2020-02-27,2020-02-26T18:30:00.000Z,2020-02-27T12:00:36.117Z,2020-02-27T12:00:36.117Z,0,1921.42,27-Feb-2020
5e565de45a6517000885b646,IRCTC,EQ,N,1983.7,1940,1959,1951.65,1947,1951.95,3688725,7234965134,1994,625,150881,INE335Y01012,2020-02-26,2020-02-25T18:30:00.000Z,2020-02-26T12:00:36.193Z,2020-02-26T12:00:36.193Z,0,1961.37,26-Feb-2020
5e550c634766bc00083dcb29,IRCTC,EQ,N,1994,1917,1923.3,1951.95,1959,1923.5,5764224,11321884545.95,1994,625,240322,INE335Y01012,2020-02-25,2020-02-24T18:30:00.000Z,2020-02-25T12:00:35.345Z,2020-02-25T12:00:35.345Z,0,1964.16,25-Feb-2020
5e53bb0039d4590008a06035,IRCTC,EQ,N,1989.9,1812,1900,1923.5,1917,1930.05,9857426,18967902090.4,1989.9,625,403861,INE335Y01012,2020-02-24,2020-02-23T18:30:00.000Z,2020-02-24T12:01:04.567Z,2020-02-24T12:01:04.567Z,0,1924.22,24-Feb-2020
5e4e7500ae37a3000818069b,IRCTC,EQ,N,1977,1862.05,1870,1930.05,1912,1831.9,12052002,23128921121.95,1977,625,451424,INE335Y01012,2020-02-20,2020-02-19T18:30:00.000Z,2020-02-20T12:01:04.398Z,2020-02-20T12:01:04.398Z,0,1919.09,20-Feb-2020
5e4d2365dce3890008fef054,IRCTC,EQ,N,1872.7,1658.4,1666.3,1831.9,1869,1638.6,13312044,23526972951.65,1872.7,625,448544,INE335Y01012,2020-02-19,2020-02-18T18:30:00.000Z,2020-02-19T12:00:37.527Z,2020-02-19T12:00:37.527Z,0,1767.34,19-Feb-2020
5e4bd1ffba0d89000857169e,IRCTC,EQ,N,1648,1485,1515,1638.6,1643.8,1518.65,7586511,12040744466,1648,625,271248,INE335Y01012,2020-02-18,2020-02-17T18:30:00.000Z,2020-02-18T12:01:03.825Z,2020-02-18T12:01:03.825Z,0,1587.13,18-Feb-2020
5e4a8066a9e763000816f033,IRCTC,EQ,N,1565,1510,1564.9,1518.65,1523.85,1557.4,1568959,2399351690.45,1609.8,625,75102,INE335Y01012,2020-02-17,2020-02-16T18:30:00.000Z,2020-02-17T12:00:38.302Z,2020-02-17T12:00:38.302Z,0,1529.26,17-Feb-2020
5e468c00e8dfc60008d8dac9,IRCTC,EQ,N,1603.9,1548.6,1599,1557.4,1558,1580.35,3329548,5235687556.1,1609.8,625,187122,INE335Y01012,2020-02-14,2020-02-13T18:30:00.000Z,2020-02-14T12:01:04.228Z,2020-02-14T12:01:04.228Z,0,1572.49,14-Feb-2020
5e453a636a2556000863635d,IRCTC,EQ,N,1609.8,1515.35,1583.5,1580.35,1580.4,1415.25,11381387,17915063823.5,1609.8,625,407247,INE335Y01012,2020-02-13,2020-02-12T18:30:00.000Z,2020-02-13T12:00:35.849Z,2020-02-13T12:00:35.849Z,0,1574.07,13-Feb-2020
5e43e900ffef84000809c1e3,IRCTC,EQ,N,1450,1350,1395,1415.25,1428,1408,5342502,7527709132.45,1563,625,231174,INE335Y01012,2020-02-12,2020-02-11T18:30:00.000Z,2020-02-12T12:01:04.983Z,2020-02-12T12:01:04.983Z,0,1409.02,12-Feb-2020
5e429780b371e50008f85c81,IRCTC,EQ,N,1505,1378.6,1495.2,1408,1390,1480.2,2889010,4183326812.2,1563,625,127767,INE335Y01012,2020-02-11,2020-02-10T18:30:00.000Z,2020-02-11T12:01:04.532Z,2020-02-11T12:01:04.532Z,0,1448.01,11-Feb-2020
5e414602792b6d0008359966,IRCTC,EQ,N,1538,1466,1523.9,1480.2,1474.5,1513.5,2990816,4477847042.15,1563,625,132180,INE335Y01012,2020-02-10,2020-02-09T18:30:00.000Z,2020-02-10T12:01:06.022Z,2020-02-10T12:01:06.022Z,0,1497.2,10-Feb-2020
5e3d5161116378000820586a,IRCTC,EQ,N,1528,1482,1500,1513.5,1513.5,1504.3,2379411,3599300233.35,1563,625,88249,INE335Y01012,2020-02-07,2020-02-06T18:30:00.000Z,2020-02-07T12:00:33.823Z,2020-02-07T12:00:33.823Z,0,1512.69,07-Feb-2020
5e3bffe4f669df000874e2df,IRCTC,EQ,N,1563,1472,1532,1504.3,1499,1508.55,5593623,8444473353.25,1563,625,217329,INE335Y01012,2020-02-06,2020-02-05T18:30:00.000Z,2020-02-06T12:00:36.420Z,2020-02-06T12:00:36.420Z,0,1509.66,06-Feb-2020
5e3aae6284ff470008f8624d,IRCTC,EQ,N,1547.8,1441,1457,1508.55,1511,1412.65,10960302,16513857625.95,1547.8,625,409572,INE335Y01012,2020-02-05,2020-02-04T18:30:00.000Z,2020-02-05T12:00:34.025Z,2020-02-05T12:00:34.025Z,0,1506.7,05-Feb-2020
5e395ce32364200008751840,IRCTC,EQ,N,1438,1286,1290,1412.65,1431,1250.85,6594725,8940671073.6,1438,625,201136,INE335Y01012,2020-02-04,2020-02-03T18:30:00.000Z,2020-02-04T12:00:35.979Z,2020-02-04T12:00:35.979Z,0,1355.73,04-Feb-2020
5e380b7f901a7e00088a1227,IRCTC,EQ,N,1263,1186.05,1194.35,1250.85,1262,1190.35,2852658,3520932684.1,1333,625,103768,INE335Y01012,2020-02-03,2020-02-02T18:30:00.000Z,2020-02-03T12:01:03.916Z,2020-02-03T12:01:03.916Z,0,1234.26,03-Feb-2020
5e356880293b5a00089d4cdd,IRCTC,EQ,N,1333,1168.2,1241,1190.35,1196.35,1210.3,11650679,14584545533.05,1333,625,400478,INE335Y01012,2020-02-01,2020-01-31T18:30:00.000Z,2020-02-01T12:01:04.514Z,2020-02-01T12:01:04.514Z,0,1251.82,01-Feb-2020
5e3416e378f7fe00082615b9,IRCTC,EQ,N,1235,1146.05,1152.1,1210.3,1232.35,1137.15,3326290,3937116748,1235,625,93674,INE335Y01012,2020-01-31,2020-01-30T18:30:00.000Z,2020-01-31T12:00:35.870Z,2020-01-31T12:00:35.870Z,0,1183.64,31-Jan-2020
5e32c5801e3869000861b3ec,IRCTC,EQ,N,1164,1116.05,1132.8,1137.15,1138,1116.4,3814613,4365130528.25,1164,625,112540,INE335Y01012,2020-01-30,2020-01-29T18:30:00.000Z,2020-01-30T12:01:04.191Z,2020-01-30T12:01:04.191Z,0,1144.32,30-Jan-2020
5e317401bfc8c60008093248,IRCTC,EQ,N,1129.9,1063.5,1072.5,1116.4,1128.5,1048.7,2878180,3149702081.75,1129.9,625,80576,INE335Y01012,2020-01-29,2020-01-28T18:30:00.000Z,2020-01-29T12:01:05.018Z,2020-01-29T12:01:05.018Z,0,1094.34,29-Jan-2020
5e302280c65a7a0008f25b74,IRCTC,EQ,N,1059.9,1010.15,1013.6,1048.7,1059.9,1007.6,1302893,1348160164.75,1059.9,625,43765,INE335Y01012,2020-01-28,2020-01-27T18:30:00.000Z,2020-01-28T12:01:04.596Z,2020-01-28T12:01:04.596Z,0,1034.74,28-Jan-2020
5e2ed1013d641100085c08d4,IRCTC,EQ,N,1017.45,995,1001.9,1007.6,1004,1002.7,552128,556312771.85,1028.2,625,18823,INE335Y01012,2020-01-27,2020-01-26T18:30:00.000Z,2020-01-27T12:01:05.469Z,2020-01-27T12:01:05.469Z,0,1007.58,27-Jan-2020
5e2adc65ba04d60008ab240d,IRCTC,EQ,N,1012.6,992.1,1000,1002.7,1003.85,995.5,486570,488698661.45,1028.2,625,15911,INE335Y01012,2020-01-24,2020-01-23T18:30:00.000Z,2020-01-24T12:00:37.377Z,2020-01-24T12:00:37.377Z,0,1004.37,24-Jan-2020
5e298ae223252f0008a1d866,IRCTC,EQ,N,1000.75,989,998.6,995.5,995.5,996.85,326740,325149124.4,1028.2,625,11651,INE335Y01012,2020-01-23,2020-01-22T18:30:00.000Z,2020-01-23T12:00:34.734Z,2020-01-23T12:00:34.734Z,0,995.13,23-Jan-2020
5e28395d350bd90008188d60,IRCTC,EQ,N,1006,987,990,996.85,996.7,982.75,594103,592137125.55,1028.2,625,19521,INE335Y01012,2020-01-22,2020-01-21T18:30:00.000Z,2020-01-22T12:00:29.989Z,2020-01-22T12:00:29.989Z,0,996.69,22-Jan-2020
5e26e7e356a809000813a320,IRCTC,EQ,N,994.4,978,992.4,982.75,982.55,993.35,576489,568421748.1,1028.2,625,20689,INE335Y01012,2020-01-21,2020-01-20T18:30:00.000Z,2020-01-21T12:00:35.788Z,2020-01-21T12:00:35.788Z,0,986.01,21-Jan-2020
5e25966282871b000846563c,IRCTC,EQ,N,1028.2,988.05,1027.2,993.35,996,1021.85,887648,888095428.55,1028.2,625,29265,INE335Y01012,2020-01-20,2020-01-19T18:30:00.000Z,2020-01-20T12:00:34.429Z,2020-01-20T12:00:34.429Z,0,1000.5,20-Jan-2020
5e21a1e236099d0008e3d808,IRCTC,EQ,N,1025,1010,1010,1021.85,1022,1003.65,1099347,1119623674.65,1025,625,29864,INE335Y01012,2020-01-17,2020-01-16T18:30:00.000Z,2020-01-17T12:00:34.256Z,2020-01-17T12:00:34.256Z,0,1018.44,17-Jan-2020
5e205080a4665300085b9552,IRCTC,EQ,N,1008.35,984.75,984.8,1003.65,1007.35,985.4,1521414,1516908015.55,1008.35,625,39213,INE335Y01012,2020-01-16,2020-01-15T18:30:00.000Z,2020-01-16T12:01:04.165Z,2020-01-16T12:01:04.165Z,0,997.04,16-Jan-2020
5e1efee523a9bc00085db72b,IRCTC,EQ,N,996,973.85,978,985.4,984,974.15,1712570,1690982577.4,996,625,40896,INE335Y01012,2020-01-15,2020-01-14T18:30:00.000Z,2020-01-15T12:00:37.023Z,2020-01-15T12:00:37.023Z,0,987.39,15-Jan-2020
5e1dad80dcdcd40008fc0d95,IRCTC,EQ,N,983.7,942.05,945,974.15,976.95,939.15,2897447,2810984151.75,983.7,625,68895,INE335Y01012,2020-01-14,2020-01-13T18:30:00.000Z,2020-01-14T12:01:04.465Z,2020-01-14T12:01:04.465Z,0,970.16,14-Jan-2020
5e1c5be31810e200086e1264,IRCTC,EQ,N,942.8,916.05,920,939.15,942,917.25,782985,730041380.4,980.9,625,22879,INE335Y01012,2020-01-13,2020-01-12T18:30:00.000Z,2020-01-13T12:00:35.407Z,2020-01-13T12:00:35.407Z,0,932.38,13-Jan-2020
5e1867808ce1e80008629319,IRCTC,EQ,N,927.4,908.65,912,917.25,918.05,913.65,508777,467103692.1,980.9,625,16154,INE335Y01012,2020-01-10,2020-01-09T18:30:00.000Z,2020-01-10T12:01:04.707Z,2020-01-10T12:01:04.707Z,0,918.09,10-Jan-2020
5e1715e158fadb000853b53b,IRCTC,EQ,N,920.6,910,910.35,913.65,912.1,896.15,599400,548560535.7,980.9,625,19518,INE335Y01012,2020-01-09,2020-01-08T18:30:00.000Z,2020-01-09T12:00:33.791Z,2020-01-09T12:00:33.791Z,0,915.18,09-Jan-2020
5e15c480a5900600085789d7,IRCTC,EQ,N,902.6,886.3,899,896.15,895.9,907.4,554070,495896028.05,980.9,625,16996,INE335Y01012,2020-01-08,2020-01-07T18:30:00.000Z,2020-01-08T12:01:04.686Z,2020-01-08T12:01:04.686Z,0,895.01,08-Jan-2020
5e1472e409e5d5000818f65e,IRCTC,EQ,N,921.5,897,897,907.4,906.25,894.45,697359,635711672.45,980.9,625,22318,INE335Y01012,2020-01-07,2020-01-06T18:30:00.000Z,2020-01-07T12:00:36.651Z,2020-01-07T12:00:36.651Z,0,911.6,07-Jan-2020
5e132162ab77820008ef1500,IRCTC,EQ,N,927.05,890.1,927,894.45,892.95,931.4,784734,709454116.65,980.9,625,30389,INE335Y01012,2020-01-06,2020-01-05T18:30:00.000Z,2020-01-06T12:00:34.568Z,2020-01-06T12:00:34.568Z,0,904.07,06-Jan-2020
5e0f2ce2bb6d66000843a29a,IRCTC,EQ,N,943.5,927.55,928,931.4,930,930.4,868570,811473496.4,980.9,625,24396,INE335Y01012,2020-01-03,2020-01-02T18:30:00.000Z,2020-01-03T12:00:34.604Z,2020-01-03T12:00:34.604Z,0,934.26,03-Jan-2020
5e0ddb80a604190008fe6828,IRCTC,EQ,N,944,927.05,944,930.4,928.5,944.35,657531,614611503,980.9,625,20140,INE335Y01012,2020-01-02,2020-01-01T18:30:00.000Z,2020-01-02T12:01:04.573Z,2020-01-02T12:01:04.573Z,0,934.73,02-Jan-2020
5e0c8a007eca93000835d358,IRCTC,EQ,N,953.85,934.8,941.9,944.35,943,933.45,1718655,1623376017.9,980.9,625,42462,INE335Y01012,2020-01-01,2019-12-31T18:30:00.000Z,2020-01-01T12:01:04.203Z,2020-01-01T12:01:04.203Z,0,944.56,01-Jan-2020
5e0b385f5c67aa00084afa23,IRCTC,EQ,N,954.7,921.3,932,933.45,939.7,926.15,3889180,3657847792.95,980.9,625,94754,INE335Y01012,2019-12-31,2019-12-30T18:30:00.000Z,2019-12-31T12:00:31.547Z,2019-12-31T12:00:31.547Z,0,940.52,31-Dec-2019
5e09e6e3853e8f0008de2c9c,IRCTC,EQ,N,937.45,883.3,885.25,926.15,935.65,880.6,3047571,2786803210.3,980.9,625,69337,INE335Y01012,2019-12-30,2019-12-29T18:30:00.000Z,2019-12-30T12:00:35.771Z,2019-12-30T12:00:35.771Z,0,914.43,30-Dec-2019
5e05f264f1221d0008ea668c,IRCTC,EQ,N,885.4,877,881.95,880.6,882.25,876.9,420523,370663534.05,980.9,625,12466,INE335Y01012,2019-12-27,2019-12-26T18:30:00.000Z,2019-12-27T12:00:36.665Z,2019-12-27T12:00:36.665Z,0,881.43,27-Dec-2019
5e04a35816f1bb0008a8b172,IRCTC,EQ,N,888,874.5,886,876.9,875.1,887.55,392561,345225490.1,980.9,625,15159,INE335Y01012,2019-12-26,2019-12-25T18:30:00.000Z,2019-12-26T12:11:04.050Z,2019-12-26T12:11:04.050Z,0,879.42,26-Dec-2019
5e01fe003538520008108159,IRCTC,EQ,N,899.8,875.2,885,887.55,885.5,864.75,2404158,2137451634,980.9,625,64192,INE335Y01012,2019-12-24,2019-12-23T18:30:00.000Z,2019-12-24T12:01:04.060Z,2019-12-24T12:01:04.060Z,0,889.06,24-Dec-2019
5e00ac80fe98840008e7db8b,IRCTC,EQ,N,870,861,868,864.75,865.45,866.85,328209,283940520,980.9,625,13164,INE335Y01012,2019-12-23,2019-12-22T18:30:00.000Z,2019-12-23T12:01:04.473Z,2019-12-23T12:01:04.473Z,0,865.12,23-Dec-2019
5dfcb7e30d565100086455bf,IRCTC,EQ,N,874,865.5,874,866.85,867,869.7,261200,227030770.05,980.9,625,11449,INE335Y01012,2019-12-20,2019-12-19T18:30:00.000Z,2019-12-20T12:00:36.011Z,2019-12-20T12:00:36.011Z,0,869.18,20-Dec-2019
5dfb66649bc9a50008f1e00b,IRCTC,EQ,N,876,866.2,872.2,869.7,869.5,875.35,302745,263802514.4,980.9,625,10981,INE335Y01012,2019-12-19,2019-12-18T18:30:00.000Z,2019-12-19T12:00:36.559Z,2019-12-19T12:00:36.559Z,0,871.37,19-Dec-2019
5dfa1500bda4b900080cc012,IRCTC,EQ,N,887.5,873.3,886.8,875.35,874,886.75,284932,250697271.55,980.9,625,10317,INE335Y01012,2019-12-18,2019-12-17T18:30:00.000Z,2019-12-18T12:01:04.267Z,2019-12-18T12:01:04.267Z,0,879.85,18-Dec-2019
5df8c38068de3f00088ebcdb,IRCTC,EQ,N,898.5,883,889,886.75,884.8,886.7,563331,502161927.7,980.9,625,20255,INE335Y01012,2019-12-17,2019-12-16T18:30:00.000Z,2019-12-17T12:01:04.296Z,2019-12-17T12:01:04.296Z,0,891.42,17-Dec-2019
5df77200673a0c0008d2d5ed,IRCTC,EQ,N,894.5,882.15,894.5,886.7,888.9,890.5,356192,316060984.3,980.9,625,10944,INE335Y01012,2019-12-16,2019-12-15T18:30:00.000Z,2019-12-16T12:01:04.476Z,2019-12-16T12:01:04.476Z,0,887.33,16-Dec-2019
5df37d8095c8b10009441ada,IRCTC,EQ,N,903.4,870.1,874.25,890.5,892.9,869.9,1400505,1246478887.6,980.9,625,35322,INE335Y01012,2019-12-13,2019-12-12T18:30:00.000Z,2019-12-13T12:01:04.134Z,2019-12-13T12:01:04.134Z,0,890.02,13-Dec-2019
5df22bff68de3f00088eb277,IRCTC,EQ,N,878,860.1,865,869.9,877,864.65,290277,251858468.95,980.9,625,11605,INE335Y01012,2019-12-12,2019-12-11T18:30:00.000Z,2019-12-12T12:01:03.915Z,2019-12-12T12:01:03.915Z,0,867.65,12-Dec-2019
5df0da80173f8f0008c57d08,IRCTC,EQ,N,869.95,855.5,863.9,864.65,867.4,860.9,441041,381373807.6,980.9,625,11998,INE335Y01012,2019-12-11,2019-12-10T18:30:00.000Z,2019-12-11T12:01:04.563Z,2019-12-11T12:01:04.563Z,0,864.71,11-Dec-2019
5def8900e7000d0008c6e497,IRCTC,EQ,N,869.8,855.3,869.8,860.9,863,867.4,394809,340603471.1,980.9,625,12940,INE335Y01012,2019-12-10,2019-12-09T18:30:00.000Z,2019-12-10T12:01:04.180Z,2019-12-10T12:01:04.180Z,0,862.7,10-Dec-2019
